transaction_id,company_id,transaction_date,transaction_type,transaction_amount,transaction_currency
461522,1008,2023-01-11,Buy,1123423.74,GBP
194425,9207,2024-05-15,Split,672739.48,JPY
149277,1808,2023-12-30,Buy,2538958.92,USD
631850,3498,2024-07-03,Sell,4267302.99,EUR
390458,2215,2022-03-19,Sell,2261767.73,USD
745982,2774,2023-09-15,Split,3280477.86,JPY
968511,5785,2023-10-15,Sell,4155038.95,USD
173297,3891,2023-05-26,Buy,625957.04,GBP
725496,5814,2022-10-23,Split,435953.13,USD
114877,9441,2022-08-04,Split,3932865.6,EUR
564116,8797,2022-11-17,Split,2029521.74,JPY
355767,7470,2022-04-11,Split,4595612.44,EUR
891745,2991,2023-07-29,Buy,2964460.88,EUR
241873,1449,2024-07-25,Buy,1974109.84,GBP
405779,2105,2023-10-22,Split,1633410.67,USD
681630,2774,2024-05-10,Dividend,98646.54,EUR
632963,9817,2024-07-10,Sell,4677815.56,GBP
229633,1103,2023-03-05,Sell,4348734.4,JPY
696000,9042,2024-05-10,Dividend,3859711.64,GBP
329078,4245,2021-12-28,Buy,4353807.74,JPY
789692,3887,2023-10-21,Split,2471928.28,EUR
552242,6969,2023-03-10,Sell,397648.94,EUR
258833,4100,2023-05-14,Dividend,1669824.3,JPY
735834,9295,2022-07-03,Split,4210074.66,USD
266373,2929,2022-08-16,Split,1399754.22,GBP
926121,5916,2024-08-15,Sell,1839674.21,EUR
613280,7014,2021-12-26,Buy,240802.73,GBP
404081,2939,2022-07-23,Sell,317982.53,JPY
762385,9023,2021-12-20,Split,4528721.92,GBP
193768,1504,2022-12-30,Split,561569.64,GBP
367669,9644,2023-07-28,Buy,2721720.16,USD
236527,9442,2024-02-05,Buy,4076508.46,JPY
631382,6969,2022-10-12,Buy,2137879.93,EUR
752479,9042,2023-02-19,Split,3139728.74,JPY
780207,1948,2024-04-04,Buy,473514.32,EUR
207950,2640,2023-08-28,Buy,3941158.84,EUR
652829,1148,2024-01-04,Dividend,3870022.06,EUR
694907,8166,2022-05-25,Dividend,102388.89,JPY
637173,1008,2023-07-23,Buy,3290990.59,USD
188587,3828,2024-01-26,Dividend,1484103.05,GBP
592562,3776,2024-02-22,Dividend,3827728.54,USD
909426,3144,2021-12-17,Dividend,4841314.79,USD
323986,6690,2024-05-19,Dividend,113701.14,JPY
134222,5004,2022-10-01,Split,1725035.95,GBP
140834,5157,2024-02-22,Buy,2266201.13,JPY
521245,1449,2022-09-28,Split,336145.03,GBP
924958,3319,2021-10-05,Dividend,1704344.53,USD
968383,7439,2021-12-18,Buy,3232283.69,USD
132560,9743,2024-02-05,Buy,1917010.58,EUR
740470,4002,2021-10-22,Sell,4820615.89,GBP
770164,2074,2022-09-12,Dividend,4543539.12,JPY
147562,5957,2023-06-29,Split,4359470.56,EUR
724509,7165,2023-08-14,Dividend,3317154.51,JPY
972774,2045,2021-11-27,Split,933640.21,USD
897507,5386,2023-03-16,Sell,3339114.86,EUR
347454,6917,2024-05-05,Buy,2991591.06,USD
720191,3050,2023-02-03,Split,3232972.07,JPY
163656,4478,2022-07-27,Split,31554.66,EUR
349077,6332,2022-04-06,Sell,315665.33,USD
259353,4127,2022-12-07,Split,148471.38,GBP
475465,8319,2023-12-31,Buy,3500381.16,GBP
799567,3559,2021-11-24,Buy,2243394.76,USD
701383,7209,2023-12-01,Buy,2830504.0,GBP
719200,1833,2023-08-16,Sell,3736721.27,GBP
618502,9596,2022-10-11,Sell,896486.5,GBP
268480,9596,2023-09-23,Split,2380134.19,JPY
263150,3264,2022-04-20,Split,179272.91,USD
697366,6969,2024-04-07,Dividend,3489561.74,EUR
281197,5953,2023-05-04,Buy,2764972.3,JPY
635775,4237,2022-04-19,Dividend,930116.92,JPY
623263,8483,2023-03-08,Buy,2152068.32,USD
735747,6080,2024-03-06,Sell,4120412.77,GBP
317212,5713,2024-08-18,Sell,415048.93,EUR
601746,9901,2022-08-25,Dividend,149141.94,JPY
617078,5597,2022-12-12,Sell,537722.45,EUR
589358,2984,2023-11-14,Split,4940458.0,EUR
204258,9619,2024-03-02,Sell,3198640.2,EUR
819813,5484,2022-01-23,Dividend,3344561.18,GBP
881402,5288,2023-09-04,Sell,567294.75,GBP
551553,7209,2021-10-29,Buy,271731.76,GBP
385463,8130,2023-11-11,Split,2739829.42,JPY
632566,1869,2022-09-06,Split,213947.36,USD
272638,9818,2023-11-17,Split,2448027.19,USD
257132,3891,2024-09-20,Split,968268.21,JPY
957967,3593,2024-04-23,Sell,4951483.13,USD
339777,9672,2024-02-10,Dividend,2158230.07,EUR
534196,7901,2024-06-02,Split,2496093.95,GBP
786653,5336,2022-03-13,Sell,4524168.54,GBP
384273,5171,2024-08-08,Dividend,2012852.53,JPY
353339,9082,2023-12-11,Buy,1519725.11,USD
952969,4245,2024-05-06,Buy,3367807.97,EUR
274459,1176,2023-06-03,Sell,2069980.51,JPY
765113,4432,2024-02-28,Dividend,4043349.99,JPY
322479,4261,2021-10-28,Buy,2725892.39,USD
592185,4245,2023-09-22,Dividend,1357857.83,JPY
384104,7470,2023-05-26,Sell,822847.07,USD
980226,4532,2024-07-21,Dividend,2893641.07,EUR
122978,3144,2023-11-28,Sell,3104997.76,GBP
293460,6016,2023-01-14,Split,3009515.29,EUR
874884,3072,2024-07-05,Split,3398254.13,JPY
172558,4703,2023-01-01,Dividend,750500.2,EUR
650291,5785,2023-11-21,Dividend,3441028.55,USD
417838,9538,2024-02-14,Dividend,2428581.01,JPY
914112,7662,2023-02-17,Buy,4278465.69,JPY
784156,4127,2024-08-29,Split,4522833.39,GBP
431209,9132,2022-01-12,Buy,1304302.76,JPY
790561,2733,2023-04-07,Sell,711328.16,JPY
413213,5575,2024-07-11,Sell,2976781.51,GBP
527583,1768,2022-12-16,Buy,3135983.09,JPY
857771,2692,2022-11-10,Dividend,1831739.36,JPY
575658,4606,2023-04-22,Dividend,3609870.31,GBP
490823,7443,2022-11-13,Dividend,3401236.26,USD
479971,9004,2024-07-12,Split,3854775.79,GBP
413606,6023,2023-09-15,Sell,471694.14,EUR
255949,4465,2024-07-06,Dividend,1497926.64,GBP
476869,6280,2024-01-11,Split,1193197.88,EUR
330809,4539,2023-05-27,Sell,578076.48,USD
865219,2085,2024-04-03,Dividend,4539273.12,GBP
659529,8817,2023-12-30,Sell,430104.05,GBP
787146,1497,2022-04-30,Sell,2494976.47,GBP
271597,5288,2022-10-19,Dividend,1288157.99,GBP
304374,4574,2023-07-18,Dividend,113930.08,EUR
899869,9951,2023-03-03,Dividend,4932509.14,USD
317941,1060,2022-08-13,Dividend,1865040.5,JPY
661989,9295,2024-06-05,Split,3659362.08,USD
623701,7256,2022-09-12,Split,2467836.07,GBP
330177,9865,2021-12-22,Sell,560578.72,GBP
147097,6663,2022-09-17,Dividend,3193865.94,USD
205398,3828,2022-12-15,Dividend,746655.77,JPY
205375,2011,2022-07-17,Sell,3234678.23,USD
375538,1448,2022-06-05,Buy,4979209.48,JPY
778523,4243,2022-08-15,Split,4842770.71,EUR
259428,4369,2023-05-20,Buy,135421.69,EUR
838362,4237,2022-10-07,Buy,1557648.09,EUR
290759,5749,2021-12-13,Split,67927.67,USD
787280,8350,2023-12-18,Buy,3576130.95,GBP
975213,3144,2024-08-21,Dividend,3351619.34,JPY
480601,2194,2024-05-18,Split,4186305.68,GBP
569826,2013,2024-09-15,Split,2913951.58,GBP
997850,4198,2021-12-23,Sell,1969648.96,EUR
638228,2556,2022-12-31,Dividend,3430203.51,JPY
297296,9295,2023-05-21,Split,2087353.45,EUR
917853,1173,2023-08-19,Dividend,3830651.15,USD
485361,1735,2024-09-22,Sell,3864535.86,EUR
490849,4597,2022-11-04,Dividend,1248240.51,JPY
809445,7014,2023-03-29,Buy,3270881.18,EUR
659523,9804,2023-09-28,Split,3923176.98,GBP
927235,5385,2024-02-03,Buy,65812.31,EUR
995335,8925,2024-04-11,Split,1674148.75,GBP
117319,1947,2023-05-28,Dividend,3208361.48,EUR
867094,8999,2024-02-10,Buy,2199791.47,GBP
430758,7454,2023-10-04,Split,2510014.24,GBP
870422,2982,2024-04-28,Buy,4026709.93,EUR
547388,3712,2024-08-08,Buy,4567570.27,JPY
221203,7443,2022-07-01,Dividend,4704720.34,EUR
622967,7239,2021-11-27,Dividend,4703084.51,JPY
846751,5330,2023-11-24,Dividend,3041834.03,GBP
311027,9353,2024-03-05,Buy,2216547.99,USD
172165,7501,2023-07-08,Sell,810826.11,EUR
736297,4968,2023-12-14,Sell,1033289.03,EUR
121031,7501,2024-01-24,Buy,3953369.49,GBP
212911,2288,2022-08-31,Dividend,1929247.63,GBP
887236,1103,2023-08-09,Dividend,495126.38,EUR
167139,7439,2022-08-27,Sell,2967885.45,GBP
408941,7917,2024-04-03,Buy,2338533.88,USD
604622,2937,2023-01-10,Split,2973866.43,USD
948261,5626,2021-12-20,Sell,1396590.55,GBP
414210,4950,2023-03-10,Buy,221856.12,JPY
999611,7263,2023-07-09,Split,2962766.84,USD
217073,4735,2022-01-19,Sell,3031261.38,GBP
697316,8576,2023-05-01,Sell,348193.84,GBP
252577,4726,2024-05-25,Buy,580998.82,EUR
585843,8442,2023-09-27,Buy,2757658.34,GBP
817647,7786,2023-04-14,Sell,2129345.49,USD
458201,9901,2023-12-13,Split,4980794.5,USD
961157,2398,2024-03-23,Split,3772150.89,GBP
809435,7395,2022-02-02,Dividend,4633973.84,JPY
396924,9596,2024-01-04,Split,977790.76,GBP
594980,6149,2022-03-25,Sell,2482684.0,JPY
212726,5814,2024-03-07,Buy,3391818.02,USD
404920,5180,2023-10-25,Sell,3543792.66,GBP
964151,1497,2022-09-02,Buy,688472.28,EUR
383413,8925,2022-03-08,Buy,3461726.19,USD
885360,8351,2024-01-20,Dividend,1712601.66,GBP
170476,5889,2024-02-22,Split,4506224.32,GBP
709289,9255,2023-09-16,Buy,1909912.05,JPY
728395,8351,2024-07-18,Sell,4788958.05,GBP
836958,9619,2024-02-17,Dividend,2299693.78,EUR
513821,1063,2022-09-16,Sell,1334409.06,USD
708303,5071,2022-03-17,Split,3915610.47,EUR
364269,3972,2024-06-20,Sell,2069263.96,EUR
223471,9910,2021-10-14,Buy,3067006.32,USD
804115,2774,2023-01-27,Buy,4615946.75,EUR
947821,3292,2022-06-26,Sell,4926164.52,GBP
874406,7530,2023-08-31,Dividend,42451.86,JPY
115000,9353,2023-04-14,Buy,4589518.44,GBP
350319,3319,2022-07-15,Sell,2641402.96,GBP
879415,2868,2023-11-15,Split,499044.72,GBP
627957,1553,2024-02-23,Buy,79734.34,JPY
248071,3368,2023-07-19,Dividend,2692463.24,EUR
295246,1869,2023-03-19,Sell,4860616.64,JPY
625738,2408,2024-01-09,Sell,643928.09,JPY
781618,5798,2024-03-15,Sell,1024039.8,USD
330124,2640,2024-02-22,Dividend,2762038.49,USD
909591,8350,2024-08-17,Dividend,1783037.32,EUR
293132,4478,2024-06-29,Dividend,177522.93,EUR
386032,8817,2022-10-13,Split,4517557.42,GBP
475045,6821,2021-12-28,Split,1068657.66,JPY
789177,5966,2023-09-11,Buy,4314694.25,JPY
456703,8992,2024-05-16,Buy,2854189.95,EUR
887817,7359,2021-10-07,Split,2454572.9,EUR
652175,6541,2022-01-08,Sell,3708680.04,USD
194228,2049,2023-07-07,Buy,588909.8,GBP
798481,1435,2021-11-17,Sell,4327843.83,JPY
478209,4224,2023-06-08,Split,4098218.2,USD
799085,1504,2023-06-12,Sell,4198802.94,EUR
205624,8800,2021-09-25,Sell,1791439.64,JPY
365015,2217,2023-07-22,Split,1912896.91,GBP
401864,2139,2022-01-15,Buy,4483456.92,EUR
881395,3559,2024-02-06,Dividend,4784385.76,GBP
952933,9535,2022-02-23,Buy,375910.16,JPY
132195,1194,2023-11-25,Buy,2511718.5,GBP
748700,5986,2023-10-27,Buy,2329306.64,JPY
758539,7790,2024-03-11,Sell,3936084.8,GBP
921751,2972,2024-07-30,Sell,1059719.03,USD
814281,8800,2023-02-18,Dividend,3038572.21,USD
765804,5068,2023-04-17,Buy,3185488.04,JPY
414257,2869,2022-12-08,Split,3829467.14,JPY
658275,1351,2023-10-28,Sell,3578229.29,GBP
940644,4363,2023-06-11,Dividend,2738083.89,GBP
699013,2939,2024-06-02,Dividend,4283328.92,USD
672491,6691,2022-05-25,Dividend,42248.57,JPY
603290,4107,2023-06-07,Split,4577938.96,USD
982032,9042,2023-02-04,Split,4072958.35,USD
497000,2288,2023-01-09,Split,3613031.36,EUR
130277,7395,2022-12-09,Buy,1965775.72,EUR
192128,6115,2024-02-04,Buy,145669.59,USD
563570,2074,2023-07-27,Split,4606766.91,GBP
570893,5953,2023-04-05,Buy,2607134.33,EUR
756028,2398,2022-02-07,Dividend,1622445.93,USD
121537,1644,2023-07-23,Split,2677431.11,EUR
333913,9255,2022-03-29,Split,3714818.98,JPY
224700,9309,2022-12-10,Sell,3017535.09,JPY
154395,9317,2021-10-11,Dividend,1464365.47,JPY
594682,7942,2021-10-19,Buy,1903973.92,USD
535260,4363,2022-04-04,Buy,3510141.42,GBP
405201,2688,2024-06-10,Dividend,2394851.33,USD
946251,8343,2022-03-02,Sell,3652224.09,EUR
664537,5288,2022-02-18,Split,3543400.78,JPY
275698,3267,2022-03-01,Dividend,2624299.14,EUR
742860,5097,2022-03-13,Split,2327973.61,USD
777933,7810,2024-07-26,Sell,4145746.72,EUR
147845,1063,2024-03-21,Split,3053369.41,USD
648543,8691,2022-07-16,Sell,1847289.73,USD
324738,9951,2024-03-09,Buy,2377189.42,GBP
399001,2902,2023-08-29,Split,4135874.57,EUR
912669,9055,2023-06-14,Buy,2698915.11,GBP
386834,1785,2024-04-19,Split,114397.87,GBP
320054,3040,2023-10-19,Sell,1041770.53,JPY
743114,1479,2022-09-22,Split,2449792.86,EUR
983373,1173,2021-12-11,Split,4748361.5,GBP
218372,3022,2021-12-19,Dividend,828901.9,JPY
185610,5592,2023-10-17,Split,1983290.77,EUR
511018,5798,2023-11-28,Dividend,4870245.8,JPY
326164,4461,2023-03-11,Sell,4941591.54,JPY
537803,3821,2023-12-26,Split,4325490.84,EUR
314031,1008,2023-05-11,Sell,2835450.43,GBP
934074,9817,2023-11-11,Dividend,3769064.85,GBP
687535,3934,2023-02-03,Buy,2207545.9,JPY
248996,7395,2024-07-20,Sell,1380920.68,EUR
437196,2733,2024-03-24,Dividend,4751616.2,GBP
185171,2711,2023-10-21,Buy,462480.58,GBP
358075,4939,2024-05-05,Dividend,4113168.1,GBP
640953,3030,2023-08-25,Split,424010.23,USD
434347,9943,2022-06-23,Dividend,2241364.3,GBP
543110,8691,2023-09-21,Split,3571589.23,JPY
462938,3572,2022-01-13,Dividend,4363334.04,GBP
300586,5171,2023-09-06,Buy,932189.0,JPY
765147,4084,2024-05-21,Split,2943850.89,EUR
415986,4059,2023-02-09,Dividend,1633355.02,GBP
385653,4950,2022-07-21,Sell,3746680.69,EUR
337350,7132,2024-02-14,Sell,1957966.07,GBP
377445,2901,2023-11-15,Sell,4283267.96,USD
654629,1227,2022-10-18,Buy,2133950.9,EUR
848042,8987,2024-03-08,Split,3088162.98,USD
217804,8905,2023-08-27,Sell,757972.77,EUR
837629,3291,2023-08-10,Split,1614450.66,JPY
464544,5597,2022-12-17,Sell,196790.25,JPY
383548,5322,2023-06-25,Sell,4956158.31,GBP
622446,7072,2023-02-11,Buy,2117691.73,JPY
883359,1016,2024-09-10,Sell,933802.59,EUR
784171,1351,2024-03-31,Split,3074751.28,GBP
592399,1194,2024-03-27,Dividend,3711998.67,JPY
553153,6280,2022-07-26,Sell,1475794.83,JPY
599109,8051,2024-02-16,Dividend,2840829.49,EUR
851793,9731,2024-07-02,Split,3103679.6,JPY
415425,1651,2022-12-28,Buy,1146383.84,USD
966804,9353,2022-08-06,Dividend,3491457.61,EUR
981585,9903,2024-01-10,Sell,3998997.06,GBP
933834,5328,2023-06-15,Sell,134230.12,GBP
213035,6371,2022-06-23,Sell,1794620.58,GBP
228028,7501,2022-01-01,Sell,4257833.66,JPY
730746,8797,2022-01-18,Buy,4370625.55,USD
518817,2217,2024-08-08,Split,3244908.81,EUR
183177,8462,2023-02-26,Split,4308012.8,GBP
299518,4107,2023-05-16,Sell,988452.4,EUR
638090,9478,2024-06-03,Split,3788091.53,USD
105331,4227,2023-08-29,Sell,2305660.75,GBP
761404,5007,2023-10-26,Buy,2962542.94,EUR
896200,1553,2023-09-09,Sell,3276492.06,EUR
987604,2288,2023-04-25,Sell,4090994.87,USD
416998,5192,2021-11-03,Split,3544069.25,USD
664969,2991,2023-11-19,Buy,3068999.57,EUR
140055,8976,2022-09-13,Sell,689020.16,JPY
265741,8026,2023-12-05,Split,4228007.9,EUR
900055,1566,2023-12-19,Buy,4519919.49,USD
369867,8968,2022-07-21,Dividend,559633.2,EUR
579292,2688,2022-08-17,Dividend,237629.51,GBP
151158,3692,2024-07-08,Split,2602578.24,GBP
233103,7264,2022-11-02,Split,1636043.39,JPY
766987,1286,2023-12-04,Sell,4506008.64,EUR
811797,1016,2022-12-29,Split,131971.6,USD
995691,1807,2023-10-02,Buy,2518048.85,USD
568901,7732,2022-10-03,Buy,4975131.77,EUR
174952,6452,2024-01-28,Buy,1341337.09,EUR
389671,1448,2023-01-19,Split,4110613.21,USD
260095,6149,2023-04-10,Sell,3231526.88,USD
508908,1847,2023-11-27,Sell,3910566.27,JPY
988507,2011,2024-01-18,Dividend,4046003.91,GBP
298976,8800,2024-05-17,Buy,3072429.17,JPY
174234,5268,2024-02-03,Split,3859603.77,EUR
146609,9023,2023-06-17,Split,1951853.54,EUR
543033,2074,2023-05-24,Split,1189915.26,GBP
844594,1376,2022-07-26,Split,4577508.12,JPY
423534,9132,2024-08-27,Sell,4479340.32,EUR
703883,1250,2022-05-10,Dividend,2582191.69,EUR
279070,9442,2022-09-27,Split,4589665.11,USD
764706,3572,2023-05-25,Sell,4928329.4,GBP
834064,3368,2021-10-14,Dividend,4824745.73,EUR
763585,6332,2023-04-09,Split,3161250.15,JPY
693675,8976,2023-03-19,Split,3130962.7,USD
788129,1553,2022-10-31,Buy,3377970.81,EUR
985379,7256,2024-01-30,Sell,1539263.93,GBP
357772,3712,2023-02-12,Buy,481602.3,EUR
672365,3051,2022-05-26,Buy,1079182.06,JPY
299273,2288,2022-06-25,Sell,1769315.12,EUR
313529,2745,2024-05-22,Dividend,4235153.16,EUR
711784,5597,2023-10-10,Dividend,3780314.86,JPY
212016,4663,2023-04-01,Buy,3992490.4,GBP
602906,3559,2024-09-13,Dividend,152255.68,JPY
684682,7022,2023-02-02,Dividend,150290.27,GBP
546287,7303,2024-07-19,Split,719052.68,GBP
879079,1732,2024-06-30,Sell,4207627.57,GBP
200651,9981,2023-01-17,Sell,467994.58,EUR
256375,4726,2021-12-14,Split,948423.91,GBP
339514,4086,2021-11-10,Sell,4532848.34,JPY
813757,9207,2022-12-03,Dividend,589916.5,GBP
376699,9116,2024-03-20,Buy,2782490.35,USD
944974,5770,2024-04-02,Split,4409432.49,EUR
952214,7239,2024-09-21,Dividend,4642034.79,USD
931591,2692,2022-03-13,Buy,3472151.2,GBP
597014,9910,2021-12-24,Dividend,1396521.19,JPY
239986,1286,2024-07-31,Sell,2136099.01,USD
928382,8130,2023-04-04,Dividend,4161253.48,EUR
770630,7530,2023-05-04,Dividend,4764221.51,USD
826410,7008,2022-12-12,Split,2302909.96,JPY
412127,9818,2022-07-28,Split,397817.21,JPY
579885,4950,2024-06-22,Split,4698371.12,GBP
673971,4086,2024-08-02,Buy,2225818.19,EUR
340178,7898,2024-02-13,Split,819662.25,USD
661506,5249,2022-04-26,Buy,1373242.97,EUR
395821,8976,2022-02-19,Sell,4057561.27,EUR
997589,3891,2023-03-04,Split,671751.76,GBP
652212,3498,2022-01-14,Buy,2924433.71,USD
312133,5336,2024-03-21,Buy,2027380.01,USD
516408,2213,2022-11-28,Dividend,388034.25,GBP
356447,7901,2023-02-25,Sell,3443264.11,USD
747400,6965,2023-07-27,Buy,2959188.04,JPY
802691,8138,2023-05-22,Dividend,3516750.17,GBP
143622,2821,2024-06-04,Sell,4616730.06,JPY
314861,1302,2022-11-26,Sell,4874052.11,JPY
322267,6379,2024-09-21,Buy,1570137.17,EUR
809587,6917,2022-05-16,Split,1358975.02,JPY
878570,8647,2024-03-17,Buy,4230250.78,JPY
292533,5626,2024-03-04,Split,3420445.9,JPY
739953,5068,2021-11-02,Dividend,4672478.06,USD
780864,5158,2024-01-10,Buy,2627140.73,JPY
478997,3144,2022-11-15,Buy,2755770.2,USD
175808,3023,2023-11-26,Split,4942445.08,GBP
454286,7256,2023-10-02,Sell,990765.22,JPY
581735,7567,2024-08-13,Sell,4667487.04,USD
353759,2672,2023-07-05,Dividend,3119623.71,GBP
800339,5941,2024-06-19,Split,1706445.7,GBP
560664,3714,2023-08-16,Sell,3189670.98,GBP
971329,7790,2023-03-21,Dividend,4252469.24,USD
521089,3222,2023-10-28,Split,1062070.47,USD
491349,7152,2023-04-11,Sell,3013639.25,USD
955286,6685,2022-09-04,Buy,1285196.77,GBP
984838,8483,2022-08-31,Dividend,4174521.89,GBP
567840,5068,2024-07-09,Buy,1188255.86,GBP
277563,2251,2023-01-10,Sell,558649.05,GBP
227805,5916,2021-09-29,Split,4034767.0,JPY
258988,8797,2023-06-15,Buy,737736.48,EUR
572245,2192,2022-01-23,Dividend,3983864.03,USD
364586,5158,2022-06-01,Buy,2928442.21,GBP
402439,3292,2022-01-23,Dividend,109305.14,EUR
136196,3593,2022-03-15,Dividend,3961201.05,JPY
185903,9538,2023-07-11,Buy,1083781.14,USD
125393,9295,2022-02-18,Sell,845551.45,JPY
498405,3703,2022-06-09,Split,301834.38,GBP
422548,6280,2023-08-01,Buy,1711503.71,USD
464788,5814,2024-08-07,Dividend,4057749.28,GBP
777573,6115,2023-08-17,Sell,284095.79,USD
906908,4367,2024-08-11,Dividend,993223.03,EUR
818832,2902,2022-07-19,Sell,4812931.85,JPY
419318,9441,2024-09-15,Buy,871998.99,USD
840252,9197,2021-10-15,Sell,4258851.22,EUR
811516,8987,2022-03-04,Buy,432767.06,GBP
489604,8925,2021-12-18,Dividend,4943895.81,EUR
728378,1473,2023-10-31,Dividend,4019518.01,USD
925648,6149,2022-07-22,Split,156625.3,EUR
378298,5974,2021-10-17,Dividend,3578489.66,JPY
175237,9817,2023-07-19,Split,751401.94,USD
190872,1302,2024-08-09,Buy,4218950.22,USD
542042,3559,2023-09-09,Sell,1472896.56,USD
397982,4947,2021-12-06,Dividend,4679522.04,GBP
792671,1008,2023-09-18,Sell,2371630.18,GBP
334274,4367,2022-03-22,Buy,809424.78,GBP
388271,4798,2022-04-19,Sell,479909.04,EUR
218190,7415,2023-07-04,Buy,2096017.18,GBP
131648,2688,2023-04-17,Buy,2307007.04,USD
511819,8860,2022-07-18,Split,4427566.85,EUR
498707,7120,2023-11-07,Buy,1479278.62,JPY
908975,3050,2024-07-08,Dividend,2057344.75,EUR
938653,2937,2022-03-15,Split,1276932.41,USD
128727,2192,2023-10-02,Split,4655271.17,USD
441541,3030,2022-05-12,Dividend,3634027.82,EUR
524186,9399,2021-12-29,Sell,749361.48,EUR
864485,8425,2023-12-09,Buy,3978879.38,JPY
563846,2011,2024-02-02,Sell,2947774.33,USD
373334,5966,2022-05-22,Dividend,4420649.24,JPY
828489,6080,2022-04-22,Sell,2475165.77,GBP
482177,6663,2023-11-06,Sell,1236114.51,GBP
605145,5713,2022-03-23,Split,1209262.75,GBP
610374,1807,2022-10-10,Dividend,907339.9,USD
603745,4780,2021-10-01,Buy,4820269.55,EUR
326444,5894,2022-01-15,Sell,3161328.3,GBP
255902,7635,2023-10-12,Split,1918679.42,JPY
855084,1785,2022-06-28,Dividend,1744456.35,JPY
402907,3450,2023-01-15,Buy,3191944.06,USD
519054,2972,2023-12-12,Buy,3965990.91,EUR
812695,9818,2022-07-12,Buy,3241556.94,USD
457424,1767,2022-07-22,Dividend,4685101.91,USD
722797,6917,2023-10-15,Sell,475945.25,USD
650076,1213,2023-05-03,Sell,236545.02,JPY
731124,7239,2023-07-12,Dividend,3545916.66,EUR
591720,3267,2023-05-27,Dividend,1031375.72,JPY
312007,2857,2024-03-13,Dividend,1845036.17,USD
107871,7225,2024-03-07,Dividend,4769583.01,USD
133539,9474,2023-10-19,Buy,2099545.36,USD
497560,6690,2021-12-23,Buy,4531505.85,GBP
531819,8442,2023-08-03,Sell,353723.67,EUR
142930,1435,2023-06-05,Sell,1963857.73,JPY
391079,5247,2023-01-22,Sell,137640.66,JPY
678757,2213,2021-11-03,Sell,616744.5,EUR
825871,6352,2022-07-16,Sell,40627.93,USD
534481,3022,2023-01-15,Split,3183058.83,GBP
346671,7680,2024-05-17,Sell,939721.04,GBP
138887,3023,2021-10-11,Buy,4782190.21,JPY
604771,7567,2024-01-20,Split,3456644.46,JPY
718513,4165,2021-09-29,Dividend,3461413.74,GBP
812981,1954,2022-02-10,Sell,2056360.69,JPY
972518,5626,2023-11-01,Buy,1512833.67,JPY
257109,2901,2023-08-29,Buy,2451952.74,JPY
769494,8725,2023-02-10,Buy,2361607.54,USD
884839,5330,2023-02-13,Dividend,497612.27,EUR
541397,1566,2024-07-04,Buy,2384606.86,JPY
685726,7165,2023-06-18,Split,668068.19,GBP
191871,1302,2022-09-09,Dividend,2905393.81,EUR
318408,5019,2024-05-18,Dividend,3427404.08,USD
270293,5484,2022-03-20,Buy,1198518.07,USD
610152,7510,2023-03-18,Split,4545113.19,GBP
