volume_id,company_id,date,buy_volume,sell_volume,net_volume
279199,4100,2022-10-21,85979,7822,78157
554709,5953,2024-06-01,85078,91962,-6884
646921,9207,2023-06-07,9951,40539,-30588
361026,4227,2022-07-16,78359,22143,56216
812951,5247,2023-08-22,42476,35667,6809
173826,1711,2024-06-19,34168,49898,-15730
624263,5817,2023-08-06,45462,36006,9456
614450,3411,2022-09-26,69902,47887,22015
610882,8740,2021-11-29,6080,1515,4565
985219,2556,2023-09-30,83249,50336,32913
803505,9435,2023-09-15,66716,92046,-25330
750894,2857,2022-09-17,46325,91018,-44693
906968,7786,2021-10-03,77360,91585,-14225
777040,2611,2021-12-28,69584,19652,49932
393210,1216,2023-08-07,31983,20073,11910
529506,5808,2022-07-12,90447,7873,82574
946205,1768,2022-09-14,90006,78909,11097
933520,5180,2022-03-22,56609,99693,-43084
619966,6083,2023-10-03,5136,80305,-75169
774743,7095,2023-03-25,43586,57676,-14090
297580,6023,2023-04-15,50577,76266,-25689
343725,9865,2023-12-03,86242,62332,23910
827008,7239,2022-05-30,37995,75975,-37980
847947,5071,2023-03-30,15298,5595,9703
469020,1517,2022-12-20,48340,74646,-26306
322552,3072,2022-12-09,14190,37612,-23422
508664,7530,2022-05-29,33768,87856,-54088
112845,7174,2024-09-12,7617,2705,4912
352120,9804,2023-10-20,22106,60418,-38312
361073,7454,2022-08-24,71449,75222,-3773
261830,9082,2023-07-06,30447,5435,25012
165192,2213,2021-12-22,16032,7060,8972
193929,9295,2024-05-26,14420,6138,8282
147337,9787,2022-06-15,14567,69255,-54688
908311,5328,2022-01-30,26922,73689,-46767
113952,5004,2022-03-04,33767,65413,-31646
778302,4177,2023-12-30,76660,82537,-5877
215606,1308,2022-06-06,1092,18807,-17715
370076,7359,2022-05-18,57759,75818,-18059
314000,8800,2022-05-04,35382,93273,-57891
423118,7662,2022-02-12,72816,93128,-20312
326546,2045,2023-04-18,16326,98997,-82671
794102,3194,2022-11-13,7715,19375,-11660
522364,6229,2024-07-25,14177,72292,-58115
361508,6663,2023-08-27,59670,61129,-1459
522616,5882,2021-12-09,68957,57783,11174
221997,4478,2022-03-08,45188,35166,10022
680306,7530,2023-01-05,29167,15938,13229
344027,4100,2023-07-02,64374,10511,53863
988803,6083,2024-09-05,75526,97378,-21852
366688,3559,2022-12-22,42509,43384,-875
247172,9060,2022-07-02,88714,52505,36209
378958,4689,2021-11-06,50109,7165,42944
765712,9915,2023-07-19,53398,61267,-7869
593498,4208,2023-03-22,93111,23963,69148
677874,6016,2022-04-05,42873,85811,-42938
971920,7771,2024-09-09,88054,78879,9175
282786,6319,2024-01-14,98749,34375,64374
959191,8483,2022-10-07,46476,42472,4004
887036,5158,2024-05-31,18889,78056,-59167
911464,5071,2022-01-28,71643,4585,67058
551832,4663,2024-05-11,3493,81902,-78409
295547,4208,2022-06-20,23890,30048,-6158
293176,4091,2023-05-13,37633,97332,-59699
992065,9841,2022-01-06,63339,59311,4028
836191,5894,2024-02-22,66683,1362,65321
971377,8319,2024-04-09,69324,12583,56741
374616,3264,2024-08-24,91666,74968,16698
711884,7072,2022-03-20,60746,58792,1954
525738,4947,2024-09-13,79772,84813,-5041
510036,1785,2024-01-29,72624,84198,-11574
452206,8925,2022-05-23,26332,70923,-44591
664293,9694,2023-10-09,31941,70270,-38329
528042,7501,2024-09-22,72163,12316,59847
979344,6563,2022-01-31,58279,16071,42208
985106,5988,2022-08-29,24265,39283,-15018
291816,3572,2023-01-28,78149,76996,1153
267559,1566,2024-05-31,2647,59439,-56792
563856,8647,2022-03-17,35142,35271,-129
378263,2398,2022-08-19,1103,45510,-44407
860825,8218,2024-08-09,13245,22634,-9389
741209,7225,2022-08-27,46223,44310,1913
321240,5007,2023-04-10,46786,9147,37639
781871,3267,2022-06-18,62907,92762,-29855
931697,5126,2023-03-08,39987,28136,11851
141754,5330,2022-08-08,7430,99711,-92281
464307,6379,2024-06-14,2927,26224,-23297
583153,7204,2024-03-08,61016,12937,48079
379232,8460,2022-10-02,72392,10986,61406
890583,7454,2023-09-30,67482,57004,10478
215849,1118,2024-07-30,90793,41954,48839
687274,1732,2022-04-19,83329,51841,31488
804632,9903,2022-04-09,64039,16859,47180
881661,4241,2022-04-13,52087,15753,36334
238735,8987,2023-05-08,18563,52299,-33736
412011,8026,2023-02-03,87575,67306,20269
598908,5894,2023-06-13,7519,92698,-85179
664411,3072,2022-04-12,12119,95564,-83445
550662,4900,2021-12-17,25663,21019,4644
638215,7898,2022-11-20,83542,24507,59035
402116,9951,2022-05-24,8191,10783,-2592
566822,8350,2023-02-03,45036,53730,-8694
772180,4780,2023-11-26,23329,98872,-75543
988464,8357,2023-07-07,71615,49124,22491
794815,1179,2024-05-30,97445,80994,16451
246061,9353,2022-10-26,85378,79598,5780
855080,1341,2023-01-10,88545,73539,15006
863510,8319,2022-10-22,77155,99727,-22572
955240,8976,2023-12-16,18734,95241,-76507
768904,3891,2023-03-16,65226,44744,20482
930723,5525,2023-03-23,3442,47206,-43764
593794,5685,2022-08-13,11849,19634,-7785
166018,7330,2022-04-16,39961,3325,36636
576401,5171,2022-05-01,74430,20155,54275
742956,4699,2023-01-31,51692,40170,11522
648241,8462,2024-06-12,12518,94783,-82265
922752,7403,2024-08-07,21309,28927,-7618
143346,9197,2022-07-10,46632,68622,-21990
314609,5157,2022-05-07,71119,20273,50846
196325,5386,2023-01-09,52925,93647,-40722
427933,9399,2023-04-04,46995,54411,-7416
627049,4735,2024-05-30,24638,64744,-40106
348575,4237,2023-05-31,79141,37167,41974
464724,5079,2022-11-16,65002,96062,-31060
217833,1165,2021-09-25,78818,78981,-163
869276,8516,2024-08-19,91612,96579,-4967
530904,2105,2022-05-07,77322,38745,38577
574905,5705,2022-12-13,66762,52534,14228
401849,5889,2024-03-24,33326,77278,-43952
400423,6691,2022-08-29,38085,26807,11278
120215,7166,2024-07-16,74853,25348,49505
865180,4676,2021-11-15,7261,51314,-44053
783190,8989,2023-02-20,2234,26964,-24730
686152,4245,2022-07-16,82775,16078,66697
257961,1880,2023-01-25,28571,9394,19177
187703,3291,2023-06-13,28830,55440,-26610
353109,4726,2022-06-19,73717,12443,61274
860678,8350,2024-01-04,52239,75839,-23600
475796,3326,2024-02-01,56682,83198,-26516
576572,5330,2023-03-23,71927,85823,-13896
239438,1286,2022-01-06,51125,15656,35469
782044,6280,2023-12-27,4776,91696,-86920
754058,1227,2023-06-28,48381,27888,20493
341156,9538,2022-10-02,18476,20358,-1882
576700,2105,2022-12-24,12438,65923,-53485
825854,5126,2022-09-22,76914,89570,-12656
882774,4165,2023-04-30,50601,89250,-38649
822282,3891,2024-03-12,53030,67023,-13993
616465,8319,2023-09-20,31757,4842,26915
287942,1869,2022-06-22,68940,49515,19425
129883,4689,2021-12-14,82818,74964,7854
959523,9197,2024-02-05,54087,49477,4610
257553,2940,2021-11-02,46610,65117,-18507
880610,5953,2022-09-18,61827,99141,-37314
971364,4676,2024-09-02,20061,26386,-6325
324913,2937,2023-02-23,68640,45449,23191
248383,9470,2023-05-19,82204,61260,20944
417818,7470,2023-11-23,78188,29614,48574
146419,8976,2021-12-09,97639,90068,7571
333754,5749,2022-09-07,11157,5628,5529
861190,9295,2024-04-05,77479,26865,50614
167243,6324,2024-05-28,63841,41854,21987
752501,9223,2023-06-30,22316,64244,-41928
536109,6290,2023-10-12,69060,41837,27223
298376,5336,2023-06-19,26696,46203,-19507
250402,7011,2024-02-16,71583,71865,-282
699045,5007,2022-02-02,46479,27298,19181
649040,8483,2024-09-24,95167,20107,75060
208917,6347,2022-04-23,35035,74874,-39839
819050,1194,2021-11-14,4733,36677,-31944
701056,9644,2021-12-10,95153,4078,91075
282293,4261,2023-07-25,98266,9007,89259
733667,5604,2024-06-09,13604,97464,-83860
662711,9596,2022-01-26,44394,8406,35988
680192,4539,2022-07-18,2454,3212,-758
255585,2176,2024-03-02,24046,56341,-32295
957516,5853,2023-11-03,83401,3159,80242
918221,1651,2021-10-18,85307,71761,13546
935421,7359,2022-02-17,81132,41920,39212
542577,8691,2024-06-26,82273,71396,10877
303149,5247,2024-07-31,60863,5443,55420
648417,5007,2023-09-24,7280,2311,4969
979053,2556,2022-02-06,34594,89875,-55281
291027,7771,2022-01-01,45194,56063,-10869
838691,2785,2024-04-19,89510,28412,61098
304484,7786,2023-05-06,70479,2079,68400
917449,5749,2022-09-11,14107,5984,8123
693046,3776,2024-06-16,84597,68304,16293
796191,1553,2022-08-27,87286,94889,-7603
777579,1063,2021-12-05,9047,85367,-76320
711907,4432,2021-09-29,18210,36816,-18606
477155,1537,2024-01-02,48277,70860,-22583
409395,1194,2022-12-16,18347,18780,-433
591900,3144,2024-09-11,39822,64015,-24193
191091,9804,2022-03-28,1820,65254,-63434
107591,3411,2021-11-12,4759,62753,-57994
659648,8350,2022-04-22,34606,19965,14641
252651,9865,2022-09-14,32751,68514,-35763
189698,2640,2022-01-25,83698,30254,53444
165023,5941,2022-11-24,47879,48463,-584
608458,7256,2023-04-09,16860,73926,-57066
230811,8226,2022-02-13,39964,58455,-18491
188701,7898,2022-09-03,99502,4762,94740
468415,1308,2022-09-04,12488,75621,-63133
317174,8702,2024-08-03,47281,99126,-51845
608648,9818,2024-09-08,55870,13738,42132
970446,5685,2024-08-10,56833,79576,-22743
595722,1553,2024-01-15,24688,12317,12371
152767,5882,2023-12-22,67016,58528,8488
152886,4735,2023-11-30,80579,94068,-13489
219562,5328,2024-07-28,4700,48102,-43402
253070,8989,2022-11-08,69662,71129,-1467
613602,7120,2024-01-21,25049,71794,-46745
878264,6663,2022-02-07,83620,35325,48295
368682,9941,2022-02-15,76806,34077,42729
524416,2869,2024-09-05,20967,89620,-68653
376180,5068,2022-04-18,98443,66876,31567
220834,5808,2022-11-17,73175,99689,-26514
375739,2450,2024-02-01,31997,23618,8379
162027,7395,2022-04-10,19475,81004,-61529
878966,3015,2024-06-14,90296,82229,8067
424992,8647,2022-09-10,60575,3248,57327
440223,9116,2023-09-29,25923,4339,21584
690841,8130,2023-02-05,75401,43561,31840
447506,9915,2024-05-14,9139,94131,-84992
259073,8460,2024-06-02,22836,27506,-4670
709922,2640,2023-06-05,90654,53132,37522
616255,6821,2023-11-07,72025,76574,-4549
148773,5604,2024-08-13,76059,58284,17775
643738,6759,2024-03-19,81395,52248,29147
490398,7231,2024-06-30,55309,25281,30028
132689,9235,2022-01-09,34955,40237,-5282
614062,2821,2024-02-29,75006,86220,-11214
742811,7166,2022-01-15,79179,36178,43001
876010,3264,2024-04-28,68040,22723,45317
800661,3721,2023-07-07,2558,97114,-94556
936497,5785,2023-05-15,13983,32791,-18808
708550,7635,2023-02-12,52413,5109,47304
407704,7470,2023-03-08,15535,88041,-72506
150886,1517,2023-03-18,26960,25644,1316
847737,7818,2022-09-25,57385,98099,-40714
512628,6352,2023-07-08,44383,28335,16048
586244,1537,2023-03-19,25274,22500,2774
560452,5464,2022-01-05,34683,43638,-8955
708036,6917,2023-11-22,18749,69860,-51111
947669,5894,2022-09-01,12225,76251,-64026
630909,8987,2024-02-05,26379,67752,-41373
998291,4208,2023-08-09,56879,88162,-31283
217753,8976,2022-05-31,62274,63823,-1549
694710,9012,2021-12-13,15795,73968,-58173
239407,1435,2024-03-04,36403,62133,-25730
911367,1882,2021-10-19,57045,62987,-5942
561310,2210,2023-01-24,83048,17990,65058
509889,5484,2023-06-15,47261,14681,32580
689371,7670,2024-01-11,15274,63579,-48305
764567,7359,2022-04-26,20182,80170,-59988
805035,5330,2023-01-12,83493,47308,36185
976654,2611,2022-05-30,26662,64001,-37339
353454,6880,2024-01-11,96372,15910,80462
952783,8905,2022-06-15,34987,26016,8971
820884,8702,2023-11-24,54674,31868,22806
825727,7786,2022-12-08,33732,79674,-45942
701793,5322,2022-03-13,27042,64562,-37520
895539,2192,2024-01-26,88707,81929,6778
834416,1227,2021-11-11,85931,75573,10358
531588,2398,2021-12-11,37536,36990,546
434264,9596,2022-08-09,45636,70130,-24494
373214,9116,2023-02-17,39141,51776,-12635
533586,1497,2023-08-17,16410,55699,-39289
878380,2902,2023-10-23,17249,9180,8069
181062,9295,2023-08-31,67263,33517,33746
247417,7008,2023-06-01,75063,53677,21386
444942,9060,2024-01-15,32150,93532,-61382
588772,9817,2024-03-17,7244,11797,-4553
137939,3326,2024-02-09,67015,34213,32802
362435,2176,2023-01-14,2589,98258,-95669
411392,1208,2023-12-05,52745,88808,-36063
596023,4127,2023-10-13,46213,4253,41960
848738,1948,2024-02-12,63632,95284,-31652
227919,5268,2023-11-14,13055,13464,-409
294552,2426,2023-01-24,74720,29370,45350
793724,5180,2023-05-19,93918,92178,1740
240503,1948,2024-07-28,73831,39571,34260
590219,4699,2022-10-02,8330,12764,-4434
200108,1208,2022-03-15,7350,54556,-47206
328437,6229,2024-03-21,52829,46558,6271
483642,4363,2024-08-17,11372,99550,-88178
784653,1286,2022-03-13,74017,72109,1908
704076,3498,2021-09-30,85607,48829,36778
725149,9719,2023-10-22,70242,5320,64922
519056,1448,2023-03-16,59408,28704,30704
364760,8357,2024-02-04,28493,70690,-42197
240651,5941,2022-05-29,7893,11975,-4082
194357,2355,2022-05-14,85510,21259,64251
266405,3308,2022-02-22,84251,26433,57818
584710,4367,2022-03-31,30326,27179,3147
967243,9865,2022-06-24,3819,83599,-79780
585192,9128,2023-10-12,45040,21293,23747
946223,4309,2024-06-23,61606,71592,-9986
161374,7732,2022-10-23,25582,79470,-53888
948960,5240,2024-09-06,32434,33780,-1346
861959,9694,2022-03-17,35028,44999,-9971
918196,7174,2022-04-08,63788,99192,-35404
651060,5247,2024-03-07,68115,47579,20536
576933,4084,2022-04-15,83455,98107,-14652
933811,6726,2022-04-15,72192,78351,-6159
684803,7942,2024-08-18,16915,62672,-45757
673556,1208,2023-10-14,26447,55607,-29160
678772,2863,2022-01-03,45027,41415,3612
652844,5894,2023-10-27,8034,41523,-33489
691662,8218,2024-01-08,50782,94153,-43371
749716,4889,2023-08-01,14722,30678,-15956
154468,2476,2022-02-24,56520,7844,48676
876098,2074,2023-01-29,58179,87565,-29386
105074,1517,2023-03-11,3878,50960,-47082
467363,1479,2022-04-09,40069,24376,15693
160714,4780,2022-02-27,12973,28850,-15877
889320,8026,2022-07-09,89644,84300,5344
749565,5126,2024-07-29,40129,23820,16309
365668,7239,2022-01-31,35445,43352,-7907
936223,4689,2024-09-17,37910,72985,-35075
673112,4947,2023-03-08,89050,80356,8694
979061,4272,2024-03-10,18577,24047,-5470
641402,9804,2021-09-27,46892,47620,-728
118071,4950,2022-02-25,90574,4022,86552
219062,9981,2022-02-10,39428,16320,23108
440497,5319,2024-02-09,2279,64507,-62228
878514,9255,2022-11-11,17904,85885,-67981
774899,2426,2024-01-10,31894,21768,10126
666112,6150,2023-07-27,29752,94275,-64523
813907,4539,2022-07-14,42009,86475,-44466
721448,8905,2024-02-27,10108,77620,-67512
574999,8576,2023-05-14,29752,53414,-23662
687624,3319,2022-03-18,88664,14247,74417
764779,2450,2023-11-26,56576,46246,10330
494565,5319,2022-04-19,17003,19023,-2020
189437,4461,2021-11-27,88875,8372,80503
680280,8319,2022-08-22,39940,52051,-12111
349945,2476,2022-12-22,3348,42959,-39611
234012,8011,2024-02-18,15674,56432,-40758
929099,8999,2022-06-22,21047,43123,-22076
688822,4798,2024-07-14,18681,90724,-72043
194797,4532,2023-08-14,88663,92408,-3745
118433,5990,2022-04-07,87552,21353,66199
567119,5941,2022-12-26,88561,23212,65349
820807,5484,2024-01-29,10234,86602,-76368
668615,6080,2023-06-23,26307,3552,22755
835146,6539,2022-04-24,60351,86143,-25792
514286,7680,2024-06-19,25183,64106,-38923
625964,8130,2023-04-15,89894,28978,60916
749399,5592,2021-12-18,52539,44509,8030
479515,3572,2022-05-06,71194,73757,-2563
270477,8800,2024-07-15,42013,97478,-55465
145142,3072,2024-06-07,30756,7670,23086
987060,5894,2022-06-25,56641,67412,-10771
788163,1768,2022-06-28,10194,65922,-55728
553809,8721,2024-01-09,93776,26827,66949
698442,6917,2024-09-19,57236,30116,27120
271095,9731,2024-01-09,21721,95168,-73447
649194,7501,2022-11-18,35886,44550,-8664
251593,7072,2023-10-08,28403,29472,-1069
511309,3832,2022-06-16,43799,30909,12890
983280,1208,2022-12-08,76482,36813,39669
713433,6318,2024-08-23,95068,82988,12080
141971,2984,2022-12-21,43212,65794,-22582
465810,2688,2021-10-13,96085,68263,27822
950487,2011,2024-05-01,82446,83556,-1110
953887,8662,2022-03-26,38141,62226,-24085
783196,8513,2024-01-08,51368,83791,-32423
893386,1520,2024-08-23,70474,76365,-5891
468023,7942,2024-09-17,25569,96785,-71216
210828,9223,2023-12-10,4029,4481,-452
655048,1286,2022-12-04,11633,7763,3870
260947,2984,2023-07-25,18004,39039,-21035
551248,6115,2022-08-28,97635,6986,90649
779212,9007,2022-05-03,66874,84784,-17910
108956,6726,2022-10-30,18342,32060,-13718
986497,5386,2022-01-26,78807,46682,32125
512682,8582,2024-06-01,91002,10531,80471
409637,5713,2023-05-12,58277,61535,-3258
560161,8987,2024-07-05,68775,80841,-12066
338740,8110,2024-07-30,26460,92597,-66137
414425,6149,2022-06-11,40856,80804,-39948
406487,6821,2023-10-05,93215,80228,12987
466889,5685,2024-05-26,75370,75524,-154
583299,3368,2023-05-30,82189,16723,65466
695219,1520,2022-08-12,22289,23306,-1017
584275,6332,2022-08-29,11477,97321,-85844
710006,2085,2023-08-11,73533,9826,63707
194239,2330,2022-04-28,60449,46808,13641
507635,3194,2023-04-11,40985,89789,-48804
790021,8647,2023-08-24,8705,54654,-45949
543073,4346,2023-07-29,89110,17130,71980
475020,6332,2023-12-01,5324,11733,-6409
850209,7256,2022-06-29,10319,2047,8272
641134,9441,2021-12-16,63925,49884,14041
295622,1651,2024-06-28,41124,20930,20194
672617,5336,2024-05-04,85812,47908,37904
458880,9910,2022-08-14,48008,93537,-45529
638740,2937,2023-06-05,2394,69499,-67105
130392,9841,2022-07-13,11346,32298,-20952
322517,2426,2024-01-10,83148,73289,9859
492225,5386,2023-09-16,41038,5830,35208
249484,1376,2023-04-17,41780,25297,16483
470257,2711,2024-01-23,5858,8522,-2664
715101,1768,2022-03-14,47871,79988,-32117
984834,9818,2023-12-04,6090,18903,-12813
758539,2089,2022-01-16,35017,46756,-11739
714063,7501,2024-05-03,96941,76534,20407
967966,2288,2021-12-02,51932,34001,17931
360204,9322,2022-05-15,97693,55074,42619
168888,6150,2022-11-22,2122,66192,-64070
197096,4432,2024-04-29,58279,36950,21329
363932,5322,2021-12-30,41438,60594,-19156
177521,9865,2024-03-10,35121,70636,-35515
779020,7223,2022-06-28,26094,18263,7831
185943,2408,2022-01-29,97016,10247,86769
786882,5464,2023-09-19,42150,97315,-55165
834342,5192,2021-10-21,6199,93845,-87646
769395,3791,2023-09-05,55424,96517,-41093
518841,5988,2023-04-27,58601,83218,-24617
449087,2902,2023-10-13,67130,2576,64554
148362,4574,2023-08-18,35718,61537,-25819
950861,4369,2024-02-20,33193,77528,-44335
762359,5126,2022-01-29,35665,49116,-13451
414699,1302,2024-07-02,89829,1247,88582
904411,5990,2021-12-20,44692,66450,-21758
350669,3319,2021-11-18,61267,30619,30648
985114,4574,2023-09-01,8022,24341,-16319
923879,6318,2021-12-31,41948,51168,-9220
389880,6150,2024-01-22,2857,80196,-77339
566409,2408,2022-09-20,50934,34090,16844
196807,2692,2023-03-26,99558,30415,69143
661327,3712,2022-11-29,23807,93303,-69496
787530,4086,2024-05-27,6094,39471,-33377
421182,4198,2022-08-26,67484,6054,61430
563141,1448,2023-05-02,6701,8297,-1596
382097,2194,2024-07-27,5550,30558,-25008
339798,2476,2023-07-11,67631,89819,-22188
451033,7290,2024-02-13,69290,97766,-28476
264637,9865,2024-03-18,49685,70266,-20581
216981,9901,2024-03-26,10813,16892,-6079
445042,4900,2024-02-24,91462,85500,5962
329520,4465,2023-01-19,11669,38138,-26469
617088,7166,2022-12-05,48132,38286,9846
670399,3721,2022-10-19,20556,57625,-37069
131217,7670,2023-04-07,70175,69260,915
950688,3692,2022-11-24,32987,68267,-35280
